Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-31T20:30:13.4423770,0.2044402,0.8755851,1.679115,354.357,101.8827,358.8019,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07541192,0.8847824,1.676619,0,180,0,,Glass (2)
2019-07-31T20:30:13.4643180,0.204409,0.8755223,1.679151,354.36,101.9052,358.7998,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07569301,0.8851414,1.67671,0,180,0,,Glass (2)
2019-07-31T20:30:13.4862610,0.204356,0.875522,1.679146,354.3658,101.9028,358.7901,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07600629,0.8855169,1.676669,0,180,0,,Glass (2)
2019-07-31T20:30:13.5091980,0.2043213,0.875562,1.67912,354.3553,101.9077,358.7926,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07598257,0.8855462,1.676753,0,180,0,,Glass (2)
2019-07-31T20:30:13.5301430,0.2042636,0.875436,1.679031,354.3431,101.8963,358.7934,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07604432,0.8856496,1.676762,0,180,0,,Glass (2)
2019-07-31T20:30:13.5530810,0.2043709,0.8753834,1.679058,354.3575,101.891,358.7928,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.0762881,0.8856221,1.676823,0,180,0,,Glass (2)
2019-07-31T20:30:13.5760220,0.2043813,0.8755081,1.679098,354.3552,101.8939,358.7904,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07622254,0.8854756,1.676761,0,180,0,,Glass (2)
2019-07-31T20:30:13.5969640,0.2044278,0.8755322,1.679096,354.3539,101.9004,358.795,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07619298,0.8856592,1.676738,0,180,0,,Glass (2)
2019-07-31T20:30:13.6189050,0.2044188,0.8756508,1.679091,354.3555,101.8988,358.7957,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07604587,0.8856428,1.67669,0,180,0,,Glass (2)
2019-07-31T20:30:13.6498220,0.204452,0.8756965,1.679037,354.3636,101.8877,358.791,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07599688,0.885622,1.676657,0,180,0,,Glass (2)
